"Rk","Player","Age","Team","Pos","GP","G","A","PTS","+/-","PIM","EVG","PPG","SHG","GWG","EVA","PPA","SHA","SOG","SPCT","TSA","TOI","ATOI","FOW","FOL","FO%","BLK","HIT","TAKE","GIVE","Primary Key"
423,Pat Maroon,36,CHI,LW,40,2,8,10,-9,41,2,0,0,1,8,0,0,40,5.0,72,466.93,11.67,24,19,55.8,6,73,3,25,maroopa01
424,J.J. Moser,24,TBL,D,27,2,8,10,13,12,1,0,1,0,7,1,0,28,7.0,77,537.15,19.9,0,0,,39,19,14,30,moserja01
425,Nicklaus Perbix,26,TBL,D,36,4,6,10,6,14,4,0,0,1,6,0,0,39,10.0,93,551.45,15.32,0,0,,35,27,17,37,perbini01
426,Matt Roy,29,WSH,D,33,1,9,10,6,12,1,0,0,0,9,0,0,40,2.0,112,647.15,19.62,0,0,,57,71,5,39,royma04
427,David Savard,34,MTL,D,36,1,9,10,1,22,1,0,0,0,9,0,0,23,4.0,56,664.78,18.47,0,0,,93,31,9,29,savarda01
428,Braden Schneider,23,NYR,D,42,2,8,10,5,8,2,0,0,0,8,0,0,57,3.0,126,722.62,17.2,0,0,,72,75,8,48,schnebr01
429,Cameron York,24,PHI,D,30,3,7,10,1,18,3,0,0,0,7,0,0,33,9.0,78,645.17,21.5,0,0,,57,16,15,39,yorkca01
430,Nikita Zadorov,29,BOS,D,45,2,8,10,6,82,2,0,0,0,8,0,0,55,3.0,133,896.63,19.93,0,0,,54,124,14,66,zadorni01
431,Trevor Zegras,23,ANA,C,24,4,6,10,-7,10,3,1,0,0,6,0,0,46,8.0,85,406.88,16.95,58,94,38.2,16,23,7,19,zegratr01
432,Colin Blackwell,31,DAL,C,37,4,5,9,1,6,3,0,1,0,4,1,0,41,9.0,80,428.18,11.57,71,76,48.3,13,50,12,20,blackco01
433,T.J. Brodie,34,CHI,D,40,2,7,9,-18,12,2,0,0,0,7,0,0,16,12.0,56,636.15,15.9,0,0,,46,13,6,31,broditj01
434,Michael Carcone,28,UTA,F,28,3,6,9,-3,23,3,0,0,0,5,1,0,50,6.0,103,311.27,11.12,0,2,0.0,5,24,2,12,carcomi01
435,Sam Carrick,32,NYR,C,42,3,6,9,-3,32,3,0,0,2,5,0,1,41,7.0,79,462.67,11.02,214,157,57.7,22,73,7,19,carrisa01
436,William Carrier,30,CAR,LW,39,4,5,9,2,16,4,0,0,1,5,0,0,42,9.0,104,452.97,11.62,5,6,45.5,11,136,11,17,carriwi01
437,Jack Drury,24,CAR,C,34,3,6,9,3,10,3,0,0,1,5,1,0,49,6.0,99,439.07,12.92,205,151,57.6,22,16,4,16,druryja01
438,Brian Dumoulin,33,ANA,D,43,0,9,9,-3,4,0,0,0,0,9,0,0,42,0.0,92,862.98,20.07,0,0,,70,45,15,33,dumoubr01
439,Cody Glass,25,PIT,C,32,1,8,9,-10,6,1,0,0,0,7,1,0,40,2.0,87,417.03,13.03,93,94,49.7,20,29,5,16,glassco01
440,A.J. Greer,28,FLA,LW,44,4,5,9,1,78,3,0,1,2,5,0,0,50,8.0,90,431.52,9.8,11,21,34.4,15,120,6,22,greeraj01
441,Filip Hronek,27,VAN,D,21,1,8,9,14,18,1,0,0,0,6,2,0,24,4.0,71,495.63,23.6,0,0,,21,36,8,27,hronefi01
442,Jiri Kulich,20,BUF,C,31,7,2,9,-1,6,7,0,0,2,2,0,0,64,10.0,125,430.63,13.88,95,107,47.0,12,21,9,16,kulicji01
443,Zachary L'Heureux,21,NSH,LW,34,4,5,9,-8,32,4,0,0,0,5,0,0,39,10.0,83,390.95,11.5,0,1,0.0,10,109,3,18,lheurza01
444,Ryan Lindgren,26,NYR,D,37,2,7,9,-5,24,2,0,0,0,6,0,1,28,7.0,94,731.33,19.77,0,0,,71,50,7,35,lindgry01
445,Steven Lorentz,28,TOR,C,44,4,5,9,3,0,4,0,0,2,5,0,0,37,10.0,78,469.78,10.68,11,16,40.7,31,115,8,15,lorenst01
446,Emil Martinsen Lilleberg,23,TBL,D,38,0,9,9,-3,67,0,0,0,0,9,0,0,24,0.0,87,587.55,15.47,0,0,,33,69,5,29,martiem01
447,Pavel Mintyukov,21,ANA,D,35,3,6,9,-6,8,3,0,0,0,4,2,0,42,7.0,96,674.88,19.28,0,0,,56,39,7,36,mintypa01
448,Alex Newhook,24,MTL,C,42,7,2,9,-15,14,6,1,0,1,2,0,0,54,13.0,119,631.75,15.05,117,146,44.5,17,40,7,18,newhoal01
449,Thomas Novak,27,NSH,C,33,5,4,9,-2,4,5,0,0,1,2,2,0,56,8.0,94,442.78,13.42,74,99,42.8,12,4,8,28,novakth01
450,Jesse Puljujarvi,26,PIT,RW,25,3,6,9,-2,10,3,0,0,0,5,1,0,38,7.0,83,289.78,11.58,0,1,0.0,7,43,3,10,puljuje01
451,Alexander Romanov,25,NYI,D,30,0,9,9,2,18,0,0,0,0,9,0,0,40,0.0,101,652.7,21.75,0,0,,65,73,14,41,romanal01
452,Nate Schmidt,33,FLA,D,42,3,6,9,-3,11,3,0,0,0,3,3,0,28,10.0,88,650.32,15.48,0,0,,27,44,16,45,schmina01
453,Jonas Siegenthaler,27,NJD,D,45,2,7,9,11,38,2,0,0,0,7,0,0,42,4.0,109,899.57,19.98,0,0,,79,67,14,49,siegejo01
454,Nico Sturm,29,SJS,C,37,4,5,9,-7,11,4,0,0,1,5,0,0,25,16.0,49,359.92,9.73,118,71,62.4,16,44,2,13,sturmni01
455,Ryan Suter,40,STL,D,44,1,8,9,4,14,1,0,0,0,8,0,0,34,2.0,91,933.03,21.2,0,0,,56,26,6,38,suterry01
456,Tomas Tatar,34,NJD,LW,39,3,6,9,-2,12,2,1,0,0,4,2,0,36,8.0,70,407.08,10.43,4,6,40.0,7,32,3,21,tatarto01
457,Joe Veleno,25,DET,C,38,5,4,9,-5,11,5,0,0,0,4,0,0,34,14.0,71,444.08,11.68,73,76,49.0,23,54,8,24,velenjo01
458,Sean Walker,30,CAR,D,44,2,7,9,-4,24,2,0,0,0,7,0,0,72,2.0,195,710.07,16.13,0,0,,47,45,22,33,walkese01
459,Noel Acciari,33,PIT,C,45,4,4,8,-13,10,4,0,0,0,3,0,1,43,9.0,78,618.6,13.75,188,173,52.1,56,96,11,19,acciano01
460,Nolan Allan,21,CHI,D,37,1,7,8,-11,16,1,0,0,0,7,0,0,15,6.0,57,563.12,15.22,0,0,,34,51,7,19,allanno01
461,John Beecher,23,BOS,C,43,2,6,8,0,8,2,0,0,0,6,0,0,25,8.0,57,494.17,11.5,152,115,56.9,37,51,9,28,beechjo01
462,Erik Brannstrom,25,VAN,D,28,3,5,8,-4,17,3,0,0,1,4,1,0,33,9.0,81,418.2,14.93,0,0,,39,14,6,26,branner01
463,Dennis Cholowski,26,NYI,D,26,3,5,8,3,4,3,0,0,0,4,1,0,22,13.0,49,357.38,13.75,0,0,,28,4,6,27,cholode01
464,Justin Danforth,31,CBJ,RW,25,3,5,8,-7,8,2,0,1,0,4,1,0,49,6.0,67,383.52,15.33,135,145,48.2,27,51,3,10,danfoju01
465,Dylan DeMelo,31,WPG,D,44,1,7,8,19,22,1,0,0,1,7,0,0,39,2.0,90,947.55,21.53,0,0,,52,75,19,48,demeldy01
466,Nils Hoglander,24,VAN,LW,39,2,6,8,-1,24,2,0,0,1,6,0,0,38,5.0,68,451.68,11.58,0,0,,10,42,7,15,hoglani01
467,Ivan Ivan,22,COL,F,37,5,3,8,-7,8,3,2,0,0,2,1,0,34,14.0,63,384.6,10.4,55,80,40.7,8,12,2,18,ivaniv01
468,Mark Jankowski,30,NSH,C,34,3,5,8,0,10,3,0,0,0,5,0,0,37,8.0,79,441.15,12.98,97,98,49.7,17,19,2,14,jankoma01
469,Tanner Jeannot,27,LAK,F,38,5,3,8,5,60,5,0,0,1,3,0,0,31,16.0,74,442.45,11.65,6,8,42.9,23,120,2,19,jeannta01
470,Zachary Jones,24,NYR,D,26,1,7,8,2,10,1,0,0,0,6,1,0,24,4.0,59,434.17,16.7,0,0,,16,14,7,25,jonesza01
471,Justin Kirkland,28,CGY,LW,21,2,6,8,6,11,2,0,0,0,6,0,0,9,22.0,23,203.72,9.7,54,72,42.9,16,45,3,8,kirklju01
472,Dmitry Kulikov,34,FLA,D,44,3,5,8,7,30,3,0,0,0,4,1,0,46,6.0,113,870.07,19.77,0,0,,45,74,21,39,kulikdm01
473,Hendrix Lapierre,22,WSH,C,27,0,8,8,-3,4,0,0,0,0,8,0,0,18,0.0,37,264.5,9.8,40,61,39.6,14,12,5,17,lapiehe01
474,Adam Larsson,32,SEA,D,44,2,6,8,0,19,2,0,0,0,6,0,0,59,3.0,142,904.78,20.57,0,0,,91,56,14,29,larssad01
475,Timothy Liljegren,25,SJS,D,33,4,4,8,-9,20,3,1,0,0,3,1,0,51,7.0,117,604.27,18.32,0,0,,47,39,5,36,liljeti01
476,Ilya Lyubushkin,30,DAL,D,42,0,8,8,6,12,0,0,0,0,8,0,0,25,0.0,76,713.38,16.98,0,0,,63,50,8,49,lyubuil01
477,Olli Maatta,30,UTA,D,39,0,8,8,7,10,0,0,0,0,8,0,0,35,0.0,84,807.4,20.7,0,0,,82,12,13,56,maattol01
478,Beck Malenstyn,26,BUF,LW,40,4,4,8,-4,15,4,0,0,0,4,0,0,35,11.0,74,419.73,10.5,13,5,72.2,36,96,5,22,malenbe01
479,Brock McGinn,30,ANA,LW,26,4,4,8,1,0,4,0,0,0,4,0,0,30,13.0,48,304.42,11.72,1,7,12.5,28,61,7,8,mcginbr01
480,Colin Miller,32,WPG,D,34,2,6,8,8,22,2,0,0,0,6,0,0,40,5.0,99,474.77,13.97,0,0,,28,46,3,30,milleco02
481,Jamie Oleksiak,32,SEA,D,44,2,6,8,-8,10,2,0,0,1,6,0,0,35,5.0,102,847.22,19.25,0,0,,98,32,9,58,oleksja01
482,Andrew Peeke,26,BOS,D,39,0,8,8,-5,4,0,0,0,0,7,0,1,36,0.0,93,667.93,17.13,0,0,,63,40,9,48,peekean01
483,Jakob Pelletier,23,CGY,LW,16,3,5,8,6,4,3,0,0,0,5,0,0,25,12.0,41,192.27,12.02,1,3,25.0,10,12,5,10,pelleja01
